,id,headshot,firstName,lastName,sweaterNumber,positionCode,shootsCatches,heightInInches,weightInPounds,heightInCentimeters,weightInKilograms,birthDate,birthCity,birthCountry,birthStateProvince
3,8482092,https://assets.nhle.com/mugs/nhl/20232024/OTT/8482092.png,{'default': 'Ridly'},{'default': 'Greig'},71.0,C,L,72,184,183,83,2002-08-08,{'default': 'Lethbridge'},CAN,{'default': 'Alberta'}
4,8478472,https://assets.nhle.com/mugs/nhl/20232024/OTT/8478472.png,{'default': 'Mathieu'},{'default': 'Joseph'},21.0,R,L,73,186,185,84,1997-02-09,{'default': 'Laval'},CAN,"{'default': 'Quebec', 'fr': 'Québec'}"
5,8480355,https://assets.nhle.com/mugs/nhl/20232024/OTT/8480355.png,{'default': 'Mark'},{'default': 'Kastelic'},12.0,C,R,76,226,193,103,1999-03-11,{'default': 'Phoenix'},USA,{'default': 'Arizona'}
6,8480448,https://assets.nhle.com/mugs/nhl/20232024/OTT/8480448.png,{'default': 'Parker'},{'default': 'Kelly'},27.0,L,L,73,185,185,84,1999-05-14,{'default': 'Camrose'},CAN,{'default': 'Alberta'}
7,8477330,https://assets.nhle.com/mugs/nhl/20232024/OTT/8477330.png,{'default': 'Dominik'},"{'default': 'Kubalik', 'cs': 'Kubalík', 'sk': 'Kubalík'}",81.0,L,L,74,192,188,87,1995-08-21,"{'default': 'Plzen', 'cs': 'Plzeň', 'de': 'Pilsen', 'fi': 'Plzeň ', 'fr': 'Pilsen', 'sk': 'Plzeň'}",CZE,
8,8479772,https://assets.nhle.com/mugs/nhl/20232024/OTT/8479772.png,{'default': 'Zack'},"{'default': 'MacEwen', 'cs': 'Macewen', 'de': 'Macewen', 'es': 'Macewen', 'fi': 'Macewen', 'sk': 'Macewen', 'sv': 'Macewen'}",17.0,R,R,76,240,193,109,1996-07-08,{'default': 'Charlottetown'},CAN,"{'default': 'Prince Edward Island', 'fr': 'Île du Prince-Édouard ', 'sk': 'Ostrov Princa Edwarda'}"
9,8480064,https://assets.nhle.com/mugs/nhl/20232024/OTT/8480064.png,{'default': 'Josh'},{'default': 'Norris'},9.0,C,L,74,195,188,88,1999-05-05,{'default': 'Oxford'},USA,{'default': 'Michigan'}
10,8481596,https://assets.nhle.com/mugs/nhl/20232024/OTT/8481596.png,{'default': 'Shane'},{'default': 'Pinto'},57.0,C,R,75,201,191,91,2000-11-12,{'default': 'Franklin Square'},USA,{'default': 'New York'}
11,8482116,https://assets.nhle.com/mugs/nhl/20232024/OTT/8482116.png,{'default': 'Tim'},{'default': 'Stützle'},18.0,C,L,72,197,183,89,2002-01-15,{'default': 'Viersen'},DEU,
12,8475765,https://assets.nhle.com/mugs/nhl/20232024/OTT/8475765.png,{'default': 'Vladimir'},{'default': 'Tarasenko'},91.0,R,L,73,219,185,99,1991-12-13,"{'default': 'Yaroslavl', 'cs': 'Jaroslavl', 'fi': 'Jaroslavl', 'sk': 'Jaroslavl'}",RUS,
13,8480801,https://assets.nhle.com/mugs/nhl/20232024/OTT/8480801.png,{'default': 'Brady'},{'default': 'Tkachuk'},7.0,L,L,76,225,193,102,1999-09-16,{'default': 'Scottsdale'},USA,{'default': 'Arizona'}
0,8473994,https://assets.nhle.com/mugs/nhl/20232024/DAL/8473994.png,{'default': 'Jamie'},{'default': 'Benn'},14.0,L,L,74,205,188,93,1989-07-18,{'default': 'Victoria'},CAN,"{'default': 'British Columbia', 'fr': 'Colombie-Britannique', 'sk': 'Britská Kolumbia'}"
1,8474149,https://assets.nhle.com/mugs/nhl/20232024/DAL/8474149.png,"{'default': 'Evgenii', 'cs': 'Jevgenij', 'fi': 'Jevgeni', 'sk': 'Jevgenij'}",{'default': 'Dadonov'},63.0,R,L,72,185,183,84,1989-03-12,"{'default': 'Chelyabinsk', 'cs': 'Čeljabinsk', 'fi': 'Tšeljabinsk', 'sk': 'Čeljabinsk'}",RUS,
2,8480848,https://assets.nhle.com/mugs/nhl/20232024/DAL/8480848.png,{'default': 'Ty'},{'default': 'Dellandrea'},10.0,C,R,74,190,188,86,2000-07-21,{'default': 'Port Perry'},CAN,{'default': 'Ontario'}
3,8475168,https://assets.nhle.com/mugs/nhl/20232024/DAL/8475168.png,{'default': 'Matt'},{'default': 'Duchene'},95.0,C,L,73,210,185,95,1991-01-16,{'default': 'Haliburton'},CAN,{'default': 'Ontario'}
4,8476889,https://assets.nhle.com/mugs/nhl/20232024/DAL/8476889.png,{'default': 'Radek'},{'default': 'Faksa'},12.0,C,L,75,215,191,98,1994-01-09,"{'default': 'Vitkov', 'cs': 'Vítkov', 'fi': 'Vítkov', 'sk': 'Vítkov', 'sv': ''}",CZE,
5,8478449,https://assets.nhle.com/mugs/nhl/20232024/DAL/8478449.png,{'default': 'Roope'},{'default': 'Hintz'},24.0,C,L,75,212,191,96,1996-11-17,{'default': 'Nokia'},FIN,
6,8482740,https://assets.nhle.com/mugs/nhl/20232024/DAL/8482740.png,{'default': 'Wyatt'},{'default': 'Johnston'},53.0,C,R,74,184,188,83,2003-05-14,{'default': 'Toronto'},CAN,{'default': 'Ontario'}
7,8478975,https://assets.nhle.com/mugs/nhl/20232024/DAL/8478975.png,{'default': 'Mason'},{'default': 'Marchment'},27.0,L,L,77,216,196,98,1995-06-18,{'default': 'Uxbridge'},CAN,{'default': 'Ontario'}
8,8470794,https://assets.nhle.com/mugs/nhl/20232024/DAL/8470794.png,{'default': 'Joe'},{'default': 'Pavelski'},16.0,C,R,73,196,185,89,1984-07-11,{'default': 'Plover'},USA,{'default': 'Wisconsin'}
9,8480027,https://assets.nhle.com/mugs/nhl/20232024/DAL/8480027.png,{'default': 'Jason'},{'default': 'Robertson'},21.0,L,L,75,202,191,92,1999-07-22,{'default': 'Arcadia'},USA,"{'default': 'California', 'fr': 'Californie', 'sk': 'Kalifornia', 'sv': 'Kalifornien'}"
10,8475794,https://assets.nhle.com/mugs/nhl/20232024/DAL/8475794.png,{'default': 'Tyler'},{'default': 'Seguin'},91.0,C,R,73,207,185,94,1992-01-31,{'default': 'Brampton'},CAN,{'default': 'Ontario'}
11,8475225,https://assets.nhle.com/mugs/nhl/20232024/DAL/8475225.png,{'default': 'Craig'},{'default': 'Smith'},15.0,C,R,73,203,185,92,1989-09-05,{'default': 'Madison'},USA,{'default': 'Wisconsin'}
12,8479351,https://assets.nhle.com/mugs/nhl/20232024/DAL/8479351.png,{'default': 'Sam'},{'default': 'Steel'},18.0,C,L,72,185,183,84,1998-02-03,{'default': 'Ardrossan'},CAN,{'default': 'Alberta'}
